NOME;ENDEREÇO;LONGITUDE;LATITUDE;STATUS DO NEGÓCIO;AVALIAÇÕES;TOTAL DE AVALIAÇÕES
Vivara;Av. Interlagos, 2255 - Interlagos, São Paulo - SP, 04661-200, Brasil;-46.67608140000001;-23.67646070000001;OPERATIONAL;4.4;270
Vivara;Av. Rebouças, 3970 - Loja, 378 - Pinheiros, São Paulo - SP, 05402-918, Brasil;-46.6956248;-23.5731481;OPERATIONAL;4.2;436
Vivara;Av. Antártica, 408 - Loja 1227 - Água Branca, São Paulo - SP, 05003-100, Brasil;-46.67423559999999;-23.5270916;OPERATIONAL;4.6;189
Vivara;R. Olimpíadas, 360 Shopping - Vila Olímpia, São Paulo - SP, 04551-000, Brasil;-46.6870025;-23.59544500000001;OPERATIONAL;4.5;117
Vivara;Av. Dr. Antônio Maria Laet, 566 - Loja 10 - Parada Inglesa, São Paulo - SP, 02240-000, Brasil;-46.6027561;-23.4798941;OPERATIONAL;4.4;191
Vivara;Rod. Pres. Dutra, 225 - Vila Itapegica, Guarulhos - SP, 07034-911, Brasil;-46.54893029999999;-23.487842;OPERATIONAL;4.5;727
Vivara;GRU Airport Quiosque Rodovia Hélio Smidt Aeroporto de Guarulhos - Terminal 2 - Aeroporto, Guarulhos - SP, 07190-100, Brasil;-46.4742135;-23.4246858;OPERATIONAL;-;-
Vivara;Rod. Dom Pedro I, s / n - Loja A325 - Jardim Nilópolis, Campinas - SP, 13091-901, Brasil;-47.02334560000001;-22.8632629;OPERATIONAL;4.6;99
Vivara;Campinas Shopping Rua Jacy Teixeira de Camargo, 940, Piso - Jardim do Lago, Campinas - SP, 13050-008, Brasil;-47.07761319999999;-22.932875;OPERATIONAL;4.5;97
Vivara;Shopping Parque Dom Pedro - Av. Guilherme Campos, 500 - Loja 229 - Jardim Santa Genebra, Campinas - SP, 13087-901, Brasil;-47.06446039999999;-22.8456698;OPERATIONAL;4.4;47
Vivara;Av. Guilherme Campos, 500 - Loja 74 - Jardim Santa Genebra, Campinas - SP, 13087-901, Brasil;-47.06377569999999;-22.8479842;OPERATIONAL;4.5;393
Vivara;Av. Rotary, 624 - Centro, São Bernardo do Campo - SP, 09721-000, Brasil;-46.5427458;-23.723421;OPERATIONAL;4.5;200
Vivara;Av. Kennedy, 700 - Vila Marlene, São Bernardo do Campo - SP, 09726-252, Brasil;-46.5575059;-23.6837701;OPERATIONAL;4.5;158
Vivara;Shopping ABC - Av. Pereira Barreto, 42 - Loja 268 - Paraíso, Santo André - SP, 01109-010, Brasil;-46.53356360000001;-23.6677966;OPERATIONAL;4.3;256
Vivara;Shopping ABC Grand Plaza Avenida Industrial 600 Loja 63A/64A - Jardim, Santo André - SP, 09080-500, Brasil;-46.5338646;-23.6467785;OPERATIONAL;4.3;324
Vivara;Praça Leonor Kaupa, 100 - Vila da Saúde, São Paulo - SP, 04151-100, Brasil;-46.62694039999999;-23.6199706;OPERATIONAL;4.2;209
Vivara;Av. Pereira Barreto, 42 - Vila Gilda, Santo André - SP, 09190-210, Brasil;-46.5335492;-23.6678607;OPERATIONAL;2.2;5
Vivara;Alameda Terracota, 545 - Alameda Terracota - Cerâmica, São Paulo - SP, 09531-190, Brasil;-46.57974539999999;-23.6263223;OPERATIONAL;4.6;140
Vivara;Shopping Jardim Sul - Av. Giovanni Gronchi, 5819 - SUC 231A - Vila Andrade, São Paulo - SP, 05724-003, Brasil;-46.73589549999999;-23.63125950000001;OPERATIONAL;4.5;251
Vivara;Av. Pres. Kennedy, 1500 - Jardim Roberto Benedetti, Ribeirão Preto - SP, 14000-000, Brasil;-47.76598360000001;-21.2067826;OPERATIONAL;-;-
Vivara;Av. Leão Machado, 100 - Parque Continental, Osasco - SP, 05328-020, Brasil;-46.75711620000001;-23.5476708;OPERATIONAL;4.4;315
Vivara;Industrial Autonomistas, Osasco - SP, 02675-031, Brasil;-46.7661114;-23.5399479;OPERATIONAL;3;10
Vivara;SP-270, 23600 - Loja 246 e 247 - Lageadinho, Cotia - SP, 06709-015, Brasil;-46.831428;-23.5919192;OPERATIONAL;4.5;202
Vivara;Shopping Tamboré - Av. Piracema, 669 - Loja 83 - Tamboré, Barueri - SP, 06460-030, Brasil;-46.83451290000001;-23.5044548;OPERATIONAL;4.5;232
Vivara;Av. Raimundo Pereira de Magalhães, 1465 - Loja 2090 - Vila Pirituba, São Paulo - SP, 05145-000, Brasil;-46.7180726;-23.5066749;OPERATIONAL;4.5;431
Vivara;Avenida Professor Francisco Morato 2718 Loja 022 / 023 - Av. Prof. Francisco Morato, 2718 - Loja 022 / 023 - Butantã, São Paulo - SP, 05512-300, Brasil;-46.72516570000001;-23.5849773;OPERATIONAL;4.5;161
Vivara;Rua Domingos Agostim, S/N - Shop 17, 18 and 19 - Tatuape, São Paulo - SP, 03306-010, Brasil;-46.5770606;-23.5417773;OPERATIONAL;4.5;355
Vivara;Av. Gisele Constantino, 1800 - Loja 276 - Iguatemi, Sorocaba - SP, 18110-650, Brasil;-47.4621387;-23.5350631;OPERATIONAL;3.4;22
Vivara;Av. Aricanduva, 5.555 Setor A - Loja 65 - Térreo - Jardim Marília, São Paulo - SP, 03951-220, Brasil;-46.50333999999999;-23.5647768;OPERATIONAL;3.2;25
Vivara;Av. Ver. Narciso Yague Guimarães, 1001 - 117/118 - Jardim Armenia, Mogi das Cruzes - SP, 08780-910, Brasil;-46.1795747;-23.51595;OPERATIONAL;4;48
Vivara;Avenida Antônio Frederico Ozanan 6000 Loja 1046 / 1054 - Vila Rio Branco, Jundiaí - SP, 13215-900, Brasil;-46.8919441;-23.169702;OPERATIONAL;4.3;307
Vivara;R. Alexandre Martins, 80 - Aparecida, Santos - SP, 11025-201, Brasil;-46.3093425;-23.9775874;OPERATIONAL;4.6;284
Vivara;Av. Mal. Floriano Peixoto, 44 - Gonzaga, Santos - SP, 11060-910, Brasil;-46.3347455;-23.9666445;OPERATIONAL;4.5;162
Vivara;Al. Rio Negro, 111 - Loja 365 e 366 - Alphaville Industrial, Barueri - SP, 06455-000, Brasil;-46.84811939999999;-23.5046603;OPERATIONAL;4.5;144
Vivara;Av. Magalhães de Castro, 12000 - Jardim Panorama, São Paulo - SP, 05502-001, Brasil;-46.69766799999999;-23.5986465;OPERATIONAL;4.6;21
Vivara;R. Marcondes Salgado, 1139 - Vila Cardia, Bauru - SP, 17013-231, Brasil;-49.06627679999999;-22.3159166;OPERATIONAL;4.5;230
Vivara;Endereços: - R. Henrique Savi, 15-55 - Vila Nova Cidade Universitaria, Bauru - SP, 17011-900, Brasil;-49.0497822;-22.3418575;OPERATIONAL;4.3;8
Vivara;Estr. de São Bento, 9225 - São Bento, Itaquaquecetuba - SP, 08590-315, Brasil;-46.2720761;-23.4337304;OPERATIONAL;4.8;4
Vivara;Av. Ayrton Senna da Silva, 1511 - Praia Grande, SP, 11703-430, Brasil;-46.4077268;-23.9976086;OPERATIONAL;4.5;152
Vivara;Rua Doutor João Ribeiro, 304 Shopping Center Penha - Penha de França, São Paulo - SP, 03634-900, Brasil;-46.5468072;-23.5251244;OPERATIONAL;4.3;8
Vivara;Av. Rio Negro, 1100 - Shops 429/430 - Estacao, Franca - SP, 14406-901, Brasil;-47.41682489999999;-20.5479252;OPERATIONAL;4.4;196
Vivara;Av - R. Conselheiro Moreira de Barros, 2780 - Lauzane Paulista, São Paulo - SP, 02430-001, Brasil;-46.64500329999999;-23.4826382;OPERATIONAL;4.4;239
Vivara;Av. Iguatemi, 777 2º piso Quadra 03 - Lojas 01/03 - Vila Brandina, Campinas - SP, 13094-691, Brasil;-47.1032534;-22.8620074;OPERATIONAL;5;1
